country,year,gdp_growth,inflation,unemployment,gini,education,rnd,ict_specialists,renewables,emissions,debt,defense_spending,economic_affairs_spending,fuel_energy_spending,communication_spending,environment_spending,health_spending,education_spending,social_protection_spending,total_gov_expenditure,period_label,is_pre_shock,is_covid_transition,is_energy_transition,country_name,period_order,is_latest_year,gdp_growth_eu_long_zscore,inflation_eu_long_zscore,unemployment_eu_long_zscore,gini_eu_long_zscore,education_eu_long_zscore,rnd_eu_long_zscore,ict_specialists_eu_long_zscore,renewables_eu_long_zscore,emissions_eu_long_zscore,debt_eu_long_zscore,total_gov_expenditure_eu_long_zscore,defense_spending_eu_long_zscore,economic_affairs_spending_eu_long_zscore,fuel_energy_spending_eu_long_zscore,communication_spending_eu_long_zscore,environment_spending_eu_long_zscore,health_spending_eu_long_zscore,education_spending_eu_long_zscore,social_protection_spending_eu_long_zscore,gdp_growth_eu_year_zscore,inflation_eu_year_zscore,unemployment_eu_year_zscore,gini_eu_year_zscore,education_eu_year_zscore,rnd_eu_year_zscore,ict_specialists_eu_year_zscore,renewables_eu_year_zscore,emissions_eu_year_zscore,debt_eu_year_zscore,total_gov_expenditure_eu_year_zscore,defense_spending_eu_year_zscore,economic_affairs_spending_eu_year_zscore,fuel_energy_spending_eu_year_zscore,communication_spending_eu_year_zscore,environment_spending_eu_year_zscore,health_spending_eu_year_zscore,education_spending_eu_year_zscore,social_protection_spending_eu_year_zscore,gdp_growth_country_zscore,inflation_country_zscore,unemployment_country_zscore,gini_country_zscore,education_country_zscore,rnd_country_zscore,ict_specialists_country_zscore,renewables_country_zscore,emissions_country_zscore,debt_country_zscore,total_gov_expenditure_country_zscore,defense_spending_country_zscore,economic_affairs_spending_country_zscore,fuel_energy_spending_country_zscore,communication_spending_country_zscore,environment_spending_country_zscore,health_spending_country_zscore,education_spending_country_zscore,social_protection_spending_country_zscore,is_core_archetype,is_secondary_archetype,is_archetype_or_reference,archetype_label,archetype_type
EL,2014,0.8,-1.4,26.6,34.5,66.9,0.85,1.7,15.683,9.2,182.7,2.7,4.3,0.4,0.0,1.5,4.8,4.3,20.5,51.5,pre_shock_baseline,True,False,False,Greece,1,False,-0.4893079582076875,-1.1882701900635677,4.970282125976073,1.240612608470587,-1.1160775896887352,-0.9294701100073396,-1.8531695292556452,-0.6445586583876881,0.407895336732718,3.005456861535257,0.8556215153248773,2.341839283833056,-0.7555177719157391,-0.3674884958834623,-0.6786395083752037,2.4035359744389515,-1.1367019232552862,-0.6528530214162576,0.8751351757721344,-0.6180193636535976,-2.4546668358689434,2.9588854901269688,1.082912239872871,-0.6324382294802702,-0.8410584094931245,-1.5445927558188728,-0.3517773104100479,0.0686767587880582,2.785623851382826,0.7139483497582143,3.119884206634097,-0.8463288887942538,-0.212078409768438,-0.6009252125773314,2.03149800073348,-0.8647064160762207,-0.8051041054091533,0.812201151216644,-0.1644031925544647,-0.978257585520762,1.500547652053246,1.5813414400803556,-1.686312328852866,-1.7713932907685637,-1.319331915827041,-1.1924691747307443,1.4209764393887527,0.2087581509158155,0.0306615652493054,1.3661866137002725,-0.7886415299549338,-0.5618574038733246,-0.4021998332699219,1.1102966363497886,-1.622125697164666,1.3540064007726589,0.5996253511966894,False,False,False,Other EU country,other
EL,2015,-0.2,-1.1,25.0,34.2,68.5,0.97,1.6,15.69,8.9,179.6,2.5,7.7,0.3,0.0,1.5,5.0,4.2,20.5,54.8,pre_shock_baseline,True,False,False,Greece,1,False,-0.7647349534462052,-1.1013759209737553,4.5583104818103,1.164068527257346,-0.9406296646213737,-0.7949588397137143,-1.9214619459388609,-0.6439912304051151,0.2966511539874316,2.9238658201536034,1.3101731024188643,2.0099976359161915,1.244190006898239,-0.5390537302728597,-0.6786395083752037,2.4035359744389515,-1.0019200666643573,-0.7546453115697063,0.8751351757721344,-0.83969493732495,-1.6029034571037872,3.090424853515164,0.9137602135011968,-0.5481466704434862,-0.7309445270455927,-1.7188820856584757,-0.3948260352074644,0.0170414371772516,2.78701049401773,1.2831348154038078,3.023429801074752,1.5667353333603613,-0.5017248531689202,-0.6009252125773314,1.8216819052584048,-0.7069944260922992,-0.7784616588364628,0.862144078495858,-0.4049932304390473,-0.8787737632644135,1.237197424270592,1.343147750361141,-1.291468466487318,-1.2836674133867796,-1.623793127171742,-1.1906778799887536,1.0753335216995978,0.0306433982995678,0.8979458394439406,0.5254563898847198,0.4489190247435781,-0.6461360144543233,-0.4021998332699219,1.1102966363497886,-1.26496040604584,0.7737179432986644,0.5996253511966894,False,False,False,Other EU country,other
EL,2016,0.0,0.0,23.9,34.3,70.0,1.01,1.8,15.39,8.6,183.1,2.1,4.4,0.3,0.0,1.5,5.3,4.0,20.7,50.3,pre_shock_baseline,True,False,False,Greece,1,False,-0.7096495543985016,-0.7827636009777761,4.27507997644633,1.1895832209950918,-0.7761472348707215,-0.7501217496158391,-1.7848771125724303,-0.6683095725153911,0.1854069712421446,3.015984737842567,0.6903300291088814,1.346314340082463,-0.6967028372447395,-0.5390537302728597,-0.6786395083752037,2.4035359744389515,-0.7997472817779643,-0.9582298918766048,0.9224279448406308,-2.0220462689586096,-0.1849000654084097,3.3449294287497127,1.0838197041681903,-0.4918496460975801,-0.5881283841009869,-1.6500970095080278,-0.4287743422164518,-0.0923898037418004,2.8805422124455857,0.9122774503318312,1.9010684976791308,-0.2379912239895655,-0.4929312304466779,-0.5245305283129621,2.6114501969494923,-0.4647497189834237,-0.8170745265702485,0.9234800577397754,-0.3568752228621308,-0.5139997483244682,1.056144142670017,1.4225456469342088,-0.9213023455196152,-1.1210921209261846,-1.0148707044823388,-1.2674476546455011,0.7296906040104411,0.231740699640493,-0.2847145344578357,-1.1560040577463833,-0.7522426901108596,-0.6461360144543233,-0.4021998332699219,1.1102966363497886,-0.729212469367602,-0.3868589716493296,0.749531688995861,False,False,False,Other EU country,other
EL,2017,1.5,1.1,21.8,33.4,70.7,1.15,2.0,17.3,9.0,182.1,2.5,3.5,0.4,0.0,1.4,5.5,3.9,20.0,48.6,pre_shock_baseline,True,False,False,Greece,1,False,-0.2965090615407252,-0.4641512809817968,3.734367193478753,0.9599509773553672,-0.6993887676537502,-0.5931919342732764,-1.6482922792059995,-0.5134827944132998,0.3337325482358604,2.989665047074292,0.4561670903028885,2.0099976359161915,-1.2260372492837337,-0.3674884958834623,-0.6786395083752037,2.079193760478842,-0.6649654251870354,-1.060022182030054,0.7569032531008928,-0.9423526011956236,-0.7455930273262432,3.4165917245691464,0.8548277681332883,-0.4861025029896096,-0.4699799351133929,-1.5356729656038202,-0.3008516318288832,0.0071572006638641,2.953570617184579,0.7789714241156223,2.444799612248333,-0.999789354440073,-0.2253079504834564,-0.5245305283129622,2.389626334833955,-0.3132958240181588,-0.8249052918093319,0.8504049070500745,0.004009833964743,-0.149225733384523,0.7104969687052846,0.70796457777656,-0.7485581557346868,-0.5520785973141035,-0.4059482817929355,-0.7786800893308736,1.1905478275959829,0.1742843278288,-0.7314973423762834,0.5254563898847198,-1.0798322487075247,-0.5618574038733246,-0.4021998332699219,0.7686669020883148,-0.3720471782487761,-0.9671474291233266,0.2248595066987588,False,False,False,Other EU country,other
EL,2018,2.1,0.8,19.7,32.3,71.3,1.21,2.2,18.001,8.7,189.0,2.3,3.7,0.3,0.0,1.4,5.5,4.1,19.7,48.6,pre_shock_baseline,True,False,False,Greece,1,False,-0.1312528643976145,-0.5510455500716094,3.1936544105111757,0.6792893462401473,-0.63359579575349,-0.5259362991264637,-1.5117074458395687,-0.4566589350156211,0.2224883654905733,3.1712709133753925,0.4561670903028885,1.678155987999327,-1.1084073799417349,-0.5390537302728597,-0.6786395083752037,2.079193760478842,-0.6649654251870354,-0.856437601723156,0.6859640994981476,-0.6651948123995819,-1.3336237392844783,3.5388113170240048,0.6147996665960325,-0.5233839278167624,-0.4549157695998374,-1.4891418435326824,-0.3040863016880935,-0.043617223950512,3.076835099210443,0.7704050818203388,2.10768492387637,-0.9140677079217804,-0.4134411111011424,-0.5805489101161391,2.199005879762946,-0.3590390536761468,-0.7006370562850801,0.8351238824937118,0.1483638566954926,-0.2487095556408717,0.3648497947405512,-0.1654122845272357,-0.6004917073476073,-0.3082156586232112,0.2029741408964684,-0.5992947158829395,0.844904909906826,0.5707332933294815,-0.7314973423762834,-0.3152738339308326,-1.007034569019377,-0.6461360144543233,-0.4021998332699219,0.7686669020883148,-0.3720471782487761,0.1934294858246648,0.0,False,False,False,Other EU country,other
EL,2019,2.3,0.5,17.9,31.0,74.1,1.26,2.0,19.633,8.1,183.2,2.0,4.1,0.4,0.0,1.4,5.7,3.9,19.6,47.7,pre_shock_baseline,True,False,False,Greece,1,False,-0.0761674653499111,-0.6379398191614218,2.73018631082468,0.347598327649434,-0.3265619268856065,-0.4698899365041197,-1.6482922792059995,-0.3243671539357192,0.0,3.0186167069193948,0.3321984756408921,1.1803935161240309,-0.8731476412577379,-0.3674884958834623,-0.6786395083752037,2.079193760478842,-0.5301835685961065,-1.060022182030054,0.6623177149638999,-0.4488892966250497,-1.262550202483695,3.5145385024659235,0.3349208040159596,-0.3218375093132039,-0.4521206657981977,-1.6619746745471904,-0.2343170803683145,-0.1111997184580706,3.0747311606030108,0.6883946395401993,1.7434608735023551,-0.6305681051339938,-0.1998509360469998,-0.693888666488711,2.154006454018727,-0.3237234310839444,-1.0055275142283835,0.8138826577243011,0.196481864272409,-0.3481933778972204,0.0685807884850656,-1.1975849399771723,0.0904850517921034,-0.1049965430474676,-0.4059482817929355,-0.1816671417502321,0.1536190745285142,0.2374863368216619,-0.9680294171566384,-1.5763691696541593,-0.8614392096430816,-0.5618574038733246,-0.4021998332699219,0.7686669020883148,-0.0148818871299502,-0.9671474291233266,-0.0749531688995845,False,False,False,Other EU country,other
EL,2020,-9.2,-1.3,17.6,31.4,75.7,1.49,2.0,21.749,7.2,209.4,2.5,10.5,1.1,0.2,0.9,6.6,4.4,22.3,59.3,covid_transition,False,True,False,Greece,2,False,-3.243577910592864,-1.159305433700297,2.652941627543598,0.4496571026004226,-0.1511140018182433,-0.212076668441338,-1.6482922792059995,-0.1528417809179049,-0.33373254823586,3.7081926050482106,1.9300161757288472,2.0099976359161915,2.8910081776862206,0.8334681448423199,3.0481266054140503,0.4574826906783014,0.0763347860630726,-0.5510607312628079,1.3007700973886045,-1.4463310298506007,-1.5392847876612832,3.2740376246940057,0.5146929075340264,-0.2317071079912217,-0.2918581535205715,-1.7978984437301284,-0.2271083362386297,-0.2062600597217427,3.0309393746201545,1.3785123778521735,1.885403552407057,1.887619857514354,1.430866829315392,2.6943012562182536,0.4150409614168939,-0.4097926946749746,-0.7488978311694953,0.8854839913588803,-2.57030357140029,-0.9450963114353124,0.0192026207758185,-0.8799933536848846,0.4853289141576548,0.829811388600952,-0.4059482817929355,0.3598156688286953,-0.8833096785389533,1.7428432782880172,2.080606213345717,0.5254563898847198,1.4680865403776466,0.0280928701936663,2.815398832889453,-0.939481769219052,1.592361922904764,1.9342948582466584,1.94878239138924,False,False,False,Other EU country,other
EL,2021,8.7,0.6,14.7,32.4,76.5,1.43,2.4,22.001,7.4,197.3,2.7,11.0,0.9,0.0,0.8,6.6,4.0,20.3,56.7,covid_transition,False,True,False,Greece,2,False,1.6865653041766016,-0.6089750627981511,1.9062430224931333,0.7048040399778949,-0.0633900392845625,-0.2793323035881507,-1.3751226124731384,-0.1324143735452728,-0.2595697597390022,3.389724346752079,1.5718846222608578,2.341839283833056,3.185082851041217,0.4903376760635249,-0.6786395083752037,0.133140476718193,0.0763347860630726,-0.9582298918766048,0.8278424067036378,0.4238779036675816,-1.877204454602976,2.782732234072111,0.7046923777784142,-0.2282166796508018,-0.3376291215197057,-1.706286380562413,-0.2286408335143852,-0.2482981197351216,3.042904168595904,1.3064412927124094,2.53094544197413,2.554471254749173,0.7967278861679306,-0.8136565842153783,0.1623283972064892,-0.4544486519687997,-0.9717218031504544,0.759295120672658,1.7362581067337373,-0.3150321038117708,-0.4581196670802416,-0.0860143879541623,0.6827508453404288,0.5859484499100597,0.811896563585871,0.4243022795403641,-0.6528810667461823,1.047621179366533,1.3972913306469144,1.3661866137002725,1.650080739598016,-0.1404643509683311,-0.4021998332699219,-1.2811115034805254,1.592361922904764,-0.3868589716493296,0.4497190133975177,False,False,False,Other EU country,other
EL,2022,5.5,9.3,12.5,31.4,77.3,1.48,2.5,22.671,7.4,177.8,2.6,10.1,4.5,0.1,0.9,6.2,4.2,18.9,53.1,energy_geopolitical_transition,False,False,True,Greece,3,False,0.8051989194133454,1.910958740806412,1.339782011765195,0.4496571026004226,0.0243339232491182,-0.2232859409658067,-1.3068301957899229,-0.0781034094989896,-0.2595697597390022,2.876490376770708,1.0760101636128714,2.175918459874624,2.655748439002223,6.666686114081832,1.184743548519423,0.4574826906783014,-0.1932289271187846,-0.7546453115697063,0.496793023224161,0.7311709791771862,-0.3876161434040935,2.659187672489068,0.5757548027764011,-0.1867403223573505,-0.2966459943424959,-1.6674549803605303,-0.237917678834299,-0.1392644769215374,2.9276620337992902,1.094519571919987,2.342265914423294,1.9024998466177772,2.6998606531289897,0.6878106924619187,0.5892556509887895,-0.395489050876779,-0.6358949758741435,0.5990275420873272,0.9663699855030732,2.5699987416223413,-0.8202262302813904,-0.8799933536848846,0.8801727765232028,0.7891675654858032,1.1163577749305729,0.595754776273767,-0.6528810667461823,-0.0727780709614784,0.4511630315254929,0.945821501792496,1.3224911810013509,2.8935656299476222,1.2065994998097656,-0.939481769219052,0.8780313406671137,0.7737179432986644,-0.5996253511966894,False,False,False,Other EU country,other
EL,2023,2.1,4.2,11.1,31.8,77.6,1.5,2.4,25.269,6.9,164.3,2.2,6.3,1.8,0.0,1.0,5.9,4.0,18.5,49.6,energy_geopolitical_transition,False,False,True,Greece,3,False,-0.1312528643976145,0.4337561662795992,0.9793068231201432,0.551715877551412,0.0572304091992483,-0.2008673959168692,-1.3751226124731384,0.1324934331760015,-0.4449767309811467,2.52117455139899,0.5939099954828847,1.5122351640408955,0.4207809215042479,2.0344247855681017,-0.6786395083752037,0.7818249046384096,-0.3954017120051776,-0.9582298918766048,0.4022074850871681,0.3988859529447419,-0.819847055207112,2.357908403003286,0.632286601763147,-0.1611879888682727,-0.3040136660602898,-1.805185382652941,-0.1531863519945127,-0.0993058640765968,2.8322901049481506,0.584526966204654,1.128555936827705,0.3017895408756052,1.1275015245426478,-0.7117599696726008,0.8171382286345543,-0.5589703338704402,-0.9346541506907938,0.4641095106750105,0.1483638566954926,0.8787737632644135,-1.0506576795912126,-0.562401767392594,0.9542060007167426,0.8704552117161007,0.811896563585871,1.2605810248012024,-1.2289525962281092,-0.8484390904193327,-0.4686839259536663,-0.735638945838607,-0.0606647330734562,0.6180431442606572,-0.4021998332699219,-0.5978520349575787,0.3422834039888757,-0.3868589716493296,-0.8994380267950327,False,False,False,Other EU country,other
EL,2024,2.1,3.0,10.1,31.8,78.2,1.54,2.5,25.364,7.1,154.2,2.2,6.0,1.2,0.0,0.9,5.7,3.9,17.7,48.2,energy_geopolitical_transition,False,False,True,Greece,3,False,-0.1312528643976145,0.086179089920349,0.721824545516535,0.551715877551412,0.12302338109951,-0.156030305818994,-1.3068301957899229,0.1401942415109225,-0.3708139424842892,2.255345674639408,0.4010699282308902,1.5122351640408955,0.2443361174912499,1.005033379231717,-0.6786395083752037,0.4574826906783014,-0.5301835685961065,-1.060022182030054,0.2130364088131814,0.1855313687515425,0.3226396653383759,1.9776157659943816,0.7234957839783863,-0.1411572865401499,-0.250035577183345,-1.965976495947649,-0.206831395318757,0.1115236578866952,2.642675944926985,0.3197440923393153,0.7811976934701175,0.4721373078589518,1.237874964372359,-0.769800358919501,0.3988381929328288,-0.8119570022497256,-1.196685594961554,0.1751600687505621,0.1483638566954926,0.4808384742390186,-1.2152515719553711,-0.562401767392594,1.1022724491038256,1.0330305041766956,1.1163577749305729,1.2848914534425064,-0.9985239844353392,-1.4287484457174324,-0.8366227089453298,-0.735638945838607,-0.1698612526056778,0.1123714807746649,-0.4021998332699219,-0.939481769219052,-0.0148818871299502,-0.9671474291233266,-1.499063377991722,False,False,False,Other EU country,other
EL,2025,2.1,2.9,8.9,31.6,78.0,1.54,2.5,25.364,7.1,146.1,2.2,6.0,1.2,0.0,0.9,5.7,3.9,17.7,48.2,energy_geopolitical_transition,False,False,True,Greece,3,True,-0.1312528643976145,0.0572143335570781,0.4128458123922051,0.5006864900759178,0.1010923904660894,-0.156030305818994,-1.3068301957899229,0.1401942415109225,-0.3708139424842892,2.0421561794163767,0.4010699282308902,1.5122351640408955,0.2443361174912499,1.005033379231717,-0.6786395083752037,0.4574826906783014,-0.5301835685961065,-1.060022182030054,0.2130364088131814,-0.0267056653680686,-0.0378344139307103,1.470847097810229,0.6909324601452992,-0.2371341670568151,-0.250035577183345,-1.880968082840939,-0.206831395318757,0.1115236578866952,2.418358539650116,0.3066847780920839,0.7780984214498623,0.4721373078589518,1.239642419665271,-0.769800358919501,0.381638766568791,-0.8210475036581132,-1.2038571726941232,0.1673689486005931,0.1483638566954926,0.447677200153569,-1.4127642427923612,-0.7211975605387378,1.0529169663081313,1.0330305041766956,1.1163577749305729,1.2848914534425064,-0.9985239844353392,-1.8941450573921448,-0.8366227089453298,-0.735638945838607,-0.1698612526056778,0.1123714807746649,-0.4021998332699219,-0.939481769219052,-0.0148818871299502,-0.9671474291233266,-1.499063377991722,False,False,False,Other EU country,other
ES,2014,1.5,-0.2,24.5,34.7,55.5,1.23,3.2,15.879,6.9,104.4,0.9,4.5,0.6,0.1,0.9,6.1,4.1,17.8,45.0,pre_shock_baseline,True,False,False,Spain,1,False,-0.2965090615407252,-0.8406931137043178,4.429569343008495,1.2916419959460823,-2.3661440557936912,-0.5035177540775261,-0.8287832790074154,-0.6286706748756411,-0.4449767309811467,0.9446250743792922,-0.0397073683450979,-0.6447355474187224,-0.6378879025737403,-0.0243580271046674,1.184743548519423,0.4574826906783014,-0.2606198554142493,-0.856437601723156,0.23668279334743,-0.3200457418920415,-0.6990110857110238,2.564599221524856,1.135547038210527,-1.658608429975934,-0.4113144213756217,-0.265328816950481,-0.3349997411794383,-0.6191985187503964,0.7848467282570424,-0.2295601998093055,-0.4310847030243832,-0.7345886443079709,0.3605332966063446,1.2018504251546631,0.2031498000733479,-0.0376983723629965,-1.0054525924694957,0.1535864245904666,-0.1651891372117133,-0.8670918591349058,2.006539553283349,1.3103624954160005,-1.7181814817001664,-0.7948384922009791,-1.2553977026475975,-1.1257347777740538,0.7963520753494164,-0.0834422436325326,0.0288815127769992,-0.1996373523761719,-0.4554456619950022,0.4774969990426689,-0.6232319625115882,-0.199637352376172,-0.6582398823873216,-0.2766207209921675,-0.2683648526031614,False,False,False,Other EU country,other
ES,2015,4.1,-0.6,22.1,34.6,56.5,1.21,3.2,16.221,7.2,102.5,1.0,4.5,0.5,0.1,0.9,6.1,4.1,17.0,43.7,pre_shock_baseline,True,False,False,Spain,1,False,0.4196011260794205,-0.9565521391574012,3.811611876759836,1.2661273022083346,-2.25648910262659,-0.5259362991264637,-0.8287832790074154,-0.6009477648699263,-0.33373254823586,0.8946176619195687,-0.2187731450790926,-0.4788147234602903,-0.6378879025737403,-0.1959232614940649,1.184743548519423,0.4574826906783014,-0.2606198554142493,-0.856437601723156,0.0475117170734433,0.0941037429760719,-0.8300750045716039,2.4933849669367354,1.0080162813695146,-1.6665315647992127,-0.4531427361215199,-0.3412252006780273,-0.3498294066689837,-0.5416742531340661,0.7993714021006694,-0.2386519047248872,-0.2418743840859802,-0.689363546678559,0.1140283757202091,1.2018504251546631,0.1637466881131152,0.0,-0.8744363838984929,0.0391883672043574,0.4204814401752705,-1.0284112747879115,1.4492749521786197,1.2379000532731794,-1.34601220768569,-0.9512001627978932,-1.2553977026475975,-1.0333048896501598,1.2374086093890926,-0.371697267090375,-0.3807108502422528,0.9981867618808636,-0.4554456619950022,0.0682138570060955,-0.6232319625115882,-0.199637352376172,-0.6582398823873216,-0.2766207209921675,-0.7836253696012349,False,False,False,Other EU country,other
ES,2016,2.9,-0.3,19.6,34.5,57.4,1.18,3.4,17.015,6.9,102.0,1.0,3.8,0.3,0.1,0.8,6.0,4.0,16.9,42.1,pre_shock_baseline,True,False,False,Spain,1,False,0.0890887317931994,-0.8696578700675885,3.167906182750815,1.240612608470587,-2.157799644776199,-0.55956411669987,-0.6921984456409849,-0.5365852194180621,-0.4449767309811467,0.8814578165354311,-0.4391617933670867,-0.4788147234602903,-1.049592445270736,-0.5390537302728597,1.184743548519423,0.133140476718193,-0.3280107837097135,-0.9582298918766048,0.0238653325391947,0.2301048385728147,-0.6009252125773317,2.380573067493588,1.1359357006286386,-1.7052452197190215,-0.3988219827669386,-0.3126825477679378,-0.2904900310129498,-0.6360682642223938,0.803375880827296,-0.2192532359621028,-0.3044680015814234,-0.7387000329026786,-0.4929312304466779,1.8358568490953668,0.3264312746186867,-0.0048664892040146,-0.8170745265702485,0.0388016830983093,0.1501719429197395,-0.9074217130481572,0.8687909926945264,1.1654376111303582,-1.0110598610726615,-1.185742668693264,-0.8967126447482844,-0.8187162020174935,0.7963520753494164,-0.4475538522108596,-0.8848245278044107,0.9981867618808636,-1.3451534668224483,-0.7503524270670514,-0.6232319625115882,-1.397461466633208,-0.8463084202122696,-0.750827671264451,-0.8480329342259949,False,False,False,Other EU country,other
ES,2017,2.9,2.0,17.2,34.1,58.2,1.2,3.5,17.118,7.2,101.2,0.9,4.0,0.4,0.1,0.8,5.9,4.0,16.6,41.0,pre_shock_baseline,True,False,False,Spain,1,False,0.0890887317931994,-0.2034684737123593,2.549948716502154,1.1385538335195986,-2.0700756822425173,-0.5371455716509325,-0.6239060289577695,-0.5282359219602007,-0.33373254823586,0.8604020639208108,-0.5906789890650826,-0.6447355474187224,-0.931962575928737,-0.3674884958834623,1.184743548519423,0.133140476718193,-0.3954017120051776,-0.9582298918766048,-0.0470738210635495,-0.4275993016985922,0.3524621583724057,2.288026053847104,1.0270691841004442,-1.7280373611197632,-0.4137821572211803,-0.3232995717060673,-0.3161101742723716,-0.5725760531091348,0.8640210466206031,-0.25562363237969,-0.5727816234410381,-0.5895414430436904,-0.2253079504834564,1.8358568490953675,0.362822846650182,-0.0510016457703977,-0.7305305338480949,0.0521720801871217,0.1501719429197395,0.0201649269566257,0.3115263915897963,0.8755878425590786,-0.7133244418610789,-1.02938099809635,-0.7173701157986273,-0.7908791304480173,1.2374086093890926,-0.5689243884036345,-1.2314026811283945,-0.1996373523761719,-1.090951236871749,-0.3410692850304778,-0.6232319625115882,-1.397461466633208,-1.0343769580372175,-0.750827671264451,-1.0412556281002705,False,False,False,Other EU country,other
