country,country_name,archetype_label,archetype_type,is_core_archetype,is_secondary_archetype,kpi,pathway_role,interpretation,shock_metric_logic,recovery_metric_logic,shock_metric,recovery_metric,pre_avg,covid_avg,transition_avg,end_2025,shock_metric_zscore,recovery_metric_zscore
SK,Slovakia,Other EU country,other,False,False,inflation,shock_exposure,inflation stabilization,transition_max_minus_pre_avg,end_2025_minus_transition_peak,11.133333333333333,-7.8999999999999995,0.9666666666666667,2.4,7.625,4.2,0.36592481952375605,-0.016536384024874343
SK,Slovakia,Other EU country,other,False,False,debt,shock_exposure,fiscal burden persistence,period_max_minus_pre_avg,end_2025_minus_peak,10.43333333333333,0.0,50.96666666666667,59.3,58.675000000000004,61.4,-0.20131717885912373,0.7632967316433092
SK,Slovakia,Other EU country,other,False,False,health_spending,public_response,health-system mobilization,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,0.8333333333333339,0.3749999999999991,5.616666666666666,6.45,6.824999999999999,6.9,-0.48127399243389696,2.0190402298885193
SK,Slovakia,Other EU country,other,False,False,social_protection_spending,public_response,social buffering response,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,1.299999999999999,1.625,14.550000000000002,15.850000000000001,17.475,18.4,0.2448337531156303,2.3144171317815743
SK,Slovakia,Other EU country,other,False,False,defense_spending,public_response,security reprioritization,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,-0.02499999999999991,0.1499999999999999,1.25,1.2999999999999998,1.225,1.4,-0.9466659213526605,-0.61632407831141
SK,Slovakia,Other EU country,other,False,False,fuel_energy_spending,public_response,energy-security adaptation,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.5916666666666668,0.31666666666666665,0.8833333333333333,0.85,1.475,1.2,0.307313111159698,0.3659532687265588
SK,Slovakia,Other EU country,other,False,False,renewables,structural_adaptation,sustainability acceleration,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,4.851083333333333,5.278833333333333,12.813166666666666,17.381999999999998,17.66425,18.092,-0.4407937594545216,-0.48407994116033826
SK,Slovakia,Other EU country,other,False,False,emissions,structural_adaptation,decarbonization pathway,transition_min_minus_pre_avg,end_2025_minus_transition_trough,-1.416666666666666,0.0,7.716666666666666,7.25,6.55,6.3,0.3285768081026984,-0.44610890810959686
SK,Slovakia,Other EU country,other,False,False,rnd,structural_adaptation,innovation persistence,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.10499999999999998,0.08999999999999997,0.89,0.895,0.995,0.98,-0.33158234173723045,-0.4011260286529514
SK,Slovakia,Other EU country,other,False,False,ict_specialists,structural_adaptation,digital transition,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,1.3416666666666668,1.3666666666666671,3.033333333333333,4.25,4.375,4.4,-0.014846068360000152,-0.21067234028450116
